DATE,AFRIB,ALRCB,BFBLRIB,BLBLRCB,CEMENT,CIC,CPI,CRUDEBRUSD,DEPBANKSYS,DEPOIB,SDEPOIB,EXSITC0,EXSITC1,EXSITC2,EXSITC3,EXSITC4,EXSITC5,EXSITC6,EXSITC7,EXSITC8,EXSITC9,EXTOT,FIAQUA,FIXTOT,FIXECB,FIXEIB,FOLOPRO,FOSBPRO,FOSWPRO,IMSITC0,IMSITC1,IMSITC2,IMSITC3,IMSITC4,IMSITC5,IMSITC6,IMSITC7,IMSITC8,IMSITC9,IMTOT,IOSADMIN,IOSOTHER,IOSTOT,IPIELEC,IPIMFG,IPIMIN,IPITOT,JOBCREATE,LGC,LIC,LOANBS,LOANCB,LOANIB,LOANMB,MDTS,MSM1,MSM2,MSM3,MVIVA,PPIA,PPIB,PPIC,PPID,PPIE,PPITOT,QCS,RIVA,RIVO,SAVDEP,SDRIB,SLENE,SLMFG,SLNMET,SLPET,SLTEX,SLTRA,SLWOOD,SWIPRO,TOURIST,UERATE,USDEXC,WMVSMR,WMVSMRM,WMVSMVA,WRTS,WRTSAF,WRTSFNB,WRTSGRG,WRTSICE,WRTSNSS,WRTSOG,WRTSOHE,WSTIVO,WSTSAGRI,WSTSFEE,WSTSFNB,WSTSHHG,WSTSMES,GDPGR
Dec-11,6.37,4.8268,6.62,6.53,16.8,90.5,104.2,98.83,1298912.573,261542.244,23410.894,1895.072389,343.299945,1925.720646,11147.22566,6096.107123,3943.690522,5928.333165,23640.21663,5490.543423,353.356496,60763.566,47866.26,594623.824,435944.987,140937.097,1339.63521,229.67567,864.709,3404.149851,353.418183,2328.829751,7189.875447,1406.68577,4412.525963,6371.310701,22770.00201,3216.382119,997.958015,52451.13781,,,110.8770096,84.31488151,87.08755077,95.39175727,89.04984704,,90.7,94,1003504.28,798350.342,199840.459,5313.479,69422.91769,258956.1995,1215603.767,1241675.272,76.881,,,,,,,17661,76.865,80.777,115670.632,1.0658,,,,,,,,81872,2269.773,3.09,3.162797619,615.4374677,1096.09061,2158.368524,23607.21713,1744.893635,1337.846656,1283.827782,2694.329283,7685.016316,4871.02005,3732.330326,83.168,3662.623687,657.6138777,5818.4938,6120.490948,3663.340071,5.497697522
Jan-12,6.19,4.872,6.62,6.53,16.87,90.3,104.5,98.48,1316779.82,262951.369,23453.319,1526.154487,258.27308,1572.494586,13092.8054,5525.128255,3395.304148,4915.444842,19544.22737,4910.850953,373.11564,55113.79876,53819.85647,593024.784,435832.888,138080.765,920.25655,121.34915,554.7794,2971.039482,237.374075,1920.516424,5870.349478,1392.95851,3896.330597,5596.135177,20482.87944,2742.485827,1189.301755,46299.37076,,,109.4480932,83.84257509,85.13580257,96.88676211,88.0564572,,90.4,94.4,1001452.138,794001.423,202209.643,5241.07199,66012.9063,264956.3377,1242146.207,1271195.643,78.425,,,,,,,17726,75.113,78.824,115777.717,0.9711,,,,,,,,97564,1817.061,3.11,3.113578947,638.7439466,1059.241762,1994.222572,23330.93809,1689.81651,1254.581602,1303.842113,2595.864537,7782.447756,4930.226333,3528.120678,74.18,3390.361603,597.016678,5542.986738,5587.773331,3215.800808,5.080301256
Feb-12,6.26,4.88,6.62,6.53,16.68,93.2,104.5,107.07,1322166.272,270552.215,23812.764,1629.187894,248.304842,1760.7861,11779.49034,5174.394877,4003.308608,5339.14982,21522.49655,5107.578003,396.2812,56960.97824,56116.44078,605791.433,449918.012,138891.064,1359.16592,142.64489,864.73603,2630.514377,279.354981,1782.182597,6256.69855,1248.832794,4433.633067,5364.811292,20020.73153,2745.74514,1518.603226,46281.10755,,,109.4480932,82.62902811,85.34149887,91.39589078,86.73295351,,90.5,96.1,1005932.918,796762.585,203836.674,5333.659,67157.78577,258084.7326,1247968.885,1275007.89,79.213,,,,,,,17726,72.825,77.427,115772.108,1.0911,,,,,,,,84490,1773.471,3.13,3.023588889,700.2504827,1065.012345,2117.214812,22436.0383,1669.139388,1205.350041,1219.142831,2551.5615,7065.4341,4824.254667,3641.609849,79.924,3055.338625,633.8477535,5408.477373,6023.041733,3694.044314,5.080301256
Mar-12,6.12,4.7404,6.62,6.53,16.74,92.9,104.5,103.02,1332743.395,270127.791,24197.405,1735.642736,291.303901,1928.511349,12813.40389,5181.216766,4237.131943,5839.163818,23702.14478,5841.506079,434.121449,62004.14671,57461.34027,608559.857,455676.839,136277.372,1370.37413,143.4031,853.59303,2898.189318,323.941272,1898.838871,7233.501553,790.202651,4730.431812,6455.682762,22816.04427,2930.636435,1253.950739,51331.41968,,,109.4480932,89.63227923,91.70490645,96.13425164,92.7147305,,91.8,95.2,1023217.731,810032.464,207854.514,5330.753,70712.89475,260723.358,1255739.217,1280795.272,85.763,,,,,,,17726,76.132,79.946,117264.701,1.0511,,,,,,,,95500,1972.006,3.02,3.044340909,691.4643828,984.4756426,2237.911277,23239.96371,1766.537195,1254.914052,1348.975347,2568.943712,7457.772041,4840.93703,3735.717333,85.336,3427.227291,781.5304395,5473.440969,6073.651808,3881.142036,5.080301256
Apr-12,6.08,4.8764,6.62,6.53,16.84,92.1,104.5,104.87,1343217.139,273511.073,24736.818,1606.542187,279.572964,1855.894875,12449.26935,4806.980948,3847.020417,5403.338291,21520.32369,5690.922127,416.483307,57876.34815,53671.4965,621269.31,460154.018,143336.177,1365.22987,121.48587,806.696,2858.60126,316.614262,2216.614893,6923.910977,870.281225,4549.584831,6265.407878,21874.77968,3113.912448,1233.110211,50222.81766,,,113.2719226,87.48372142,84.61199896,87.95598685,85.60760145,,92.4,94.9,1030746.346,815550.75,209729.198,5466.398,67265.48762,263290.9579,1272741.172,1298471.987,80.524,,,,,,,20349,73.163,76.984,118337.346,0.9117,,,,,,,,89910,1924.129,2.96,3.0619425,682.5430675,1029.598487,2149.394072,22678.55875,1747.538394,1207.577677,1323.836524,2513.849307,7331.237844,4631.891308,3669.136479,79.414,3077.792962,625.2639976,5551.78235,6081.341635,3355.719405,5.247818701
May-12,5.94,4.8012,6.62,6.53,16.84,92.6,104.7,86.53,1344111.956,269305.143,25412.176,1798.830758,291.811334,1795.299373,10946.4447,5979.449365,3838.538638,5740.952059,22303.1946,5822.857319,413.53383,58930.91197,50988.66902,621835.627,466375.397,139401.591,1501.17875,161.67875,883.209,3026.228211,319.023943,2236.021703,8396.904144,954.763522,5059.362641,6679.177014,23079.04452,3257.481084,1158.555007,54166.56179,,,113.2719226,92.43727472,87.44416636,88.32909956,87.92418196,,92.3,95.2,1051185.718,832478.081,213259.478,5448.159,70020.61676,262011.5847,1273538.078,1297507.647,86.355,,,,,,,20349,76.197,80.057,120874.29,0.9935,,,,,,,,96252,1951.925,2.9,3.102970455,703.3327965,1070.814069,2184.85272,23626.05914,1817.824619,1289.672055,1339.742144,2616.915151,7580.432826,4853.819604,3848.64066,82.543,3495.185188,648.6153454,5614.028615,6481.817504,3563.159028,5.247818701
Jun-12,5.94,4.8844,6.62,6.53,16.82,92.6,104.8,84.96,1359220.993,274370.963,25635.519,1718.673366,353.101302,1665.945773,11730.81054,5616.39327,4083.242121,5722.431505,23485.59109,6211.957063,471.266401,61059.41242,50925.53654,620946.921,464548.579,140874.236,1498.68875,186.98775,845.412,3055.428468,322.099324,2376.452646,6650.443923,932.175573,4653.550917,6800.591045,22566.08306,3402.741147,1010.946183,51770.51229,,,113.2719226,90.51056489,90.27012462,84.80128867,88.87627542,,91.9,95.6,1067279.977,843348.285,218226.456,5705.236,71327.96551,265574.6368,1288357.158,1308789.696,90.204,,,,,,,20349,77.659,81.567,121830.177,0.9282,,,,,,,,98761,2193.886,3.18,3.178964286,716.8037465,1065.954377,2256.682815,23772.49183,1818.48005,1321.796311,1322.325843,2752.231517,7555.666322,4740.226892,3969.960273,85.478,3473.206911,685.1104155,5881.437601,6589.368901,3537.656362,5.247818701
Jul-12,5.96,4.7136,6.62,6.53,16.84,92.2,104.8,88.06,1366750.852,275885.844,25931.25898,1718.42394,340.971415,1954.435748,10429.45428,4950.542176,3904.102916,5411.314707,22618.08435,6297.128486,426.823774,58051.28179,53874.9022,618362.9059,462227.4069,138728.514,1451.98654,213.65249,784.38805,2867.958287,333.419022,2355.533157,8450.594784,596.526206,4938.392539,6926.024294,23653.70878,3373.312024,1008.770012,54504.2391,,,115.8309679,91.00301589,88.10095835,79.18394341,85.96827691,,91.3,95.2,1073052.999,847061.002,220271.679,5720.318,72305.49948,270925.4236,1292492.681,1313770.108,92.314,,,,,,,20401,79.459,83.553,120508.993,0.9347,,,,,,,,91586,2306.675,3.1,3.168159091,713.3699674,1190.647937,2327.041092,24429.5466,1834.42838,1367.963083,1358.828205,2815.337711,7748.739876,4968.34043,4047.363605,83.995,3457.450744,713.3215653,5978.8171,6524.254348,3408.620028,5.008850323
Aug-12,5.98,4.7192,6.62,6.53,17.18,93,105,96.47,1374935.447,283129.236,26059.383,1644.694536,332.300361,1612.840863,10772.12438,4907.640181,3668.730062,4780.559729,21765.7094,5721.750073,461.723628,55668.07321,53710.07795,624873.813,465847.171,143141.784,1327.50406,173.49782,813.63624,3153.499924,301.337346,2154.511162,5359.275961,795.264743,4482.113337,6208.165548,22530.39546,3100.616935,786.395909,48871.57632,,,115.8309679,87.58416639,86.50387533,94.10055572,88.4897895,,92.5,95.3,1079541.725,849987.988,223652.987,5900.75,70803.00871,272001.7221,1304123.268,1324352.923,86.431,,,,,,,20401,79.728,84.08,120678.825,0.9353,,,,,,,,96826,2240.687,2.63,3.1171675,705.6869798,1065.689315,2281.888278,24607.88124,1850.693006,1356.070553,1338.720735,2775.175606,7848.277907,5210.249942,3946.488672,81.834,3420.657085,624.1776692,5770.17568,6621.149958,3295.949851,5.008850323
Sep-12,5.98,4.7596,6.62,6.53,17.48,93,105.2,92.19,1387313.91,281746.882,25949.503,1782.839982,300.911834,1634.095462,11574.62519,5251.113573,3594.080795,5045.070711,24040.44111,6031.434867,687.708349,59942.32187,50608.02646,624818.23,472557.733,136207.449,1407.58317,163.60942,850.00575,3065.036894,337.582252,2010.695522,9452.223672,521.735622,4617.936588,6365.074156,22951.84838,3034.021506,786.579595,53142.73419,,,115.8309679,88.33341532,91.90137659,91.31755865,91.55240127,,91.8,94.7,1088174.627,855422.744,226718.921,6032.962,70049.34445,274319.5511,1316392.326,1337816.075,84.049,,,,,,,20401,75.714,79.4,120115.041,0.94647,,,,,,,,92420,1973.803,3.16,3.082397368,736.5073563,1069.604794,2305.452322,23634.88858,1810.409355,1349.593635,1357.527812,2755.007938,7546.455595,4749.082181,3781.713845,83.499,3566.961061,738.2843385,5865.641456,6598.559432,3327.337586,5.008850323
Oct-12,5.87,4.7796,6.62,6.53,17.48,93,105.4,86.24,1392977.415,290195.72,26191.796,1844.583189,308.533993,1617.215121,13301.94092,5804.365128,3916.490204,5230.780785,22600.45091,6006.343653,599.011255,61229.71516,49314.11737,639686.026,478494.296,145145.9,1429.92417,209.58838,826.69179,3254.928627,329.505339,1994.263052,8100.707678,442.795326,4549.574653,6581.713083,22226.00195,3336.751035,870.059345,51686.30009,,,116.6231328,91.76229477,94.74102354,96.86381847,95.11376013,,92.4,95,1092931.496,854957.062,231812.517,6161.917,69648.96258,271376.0391,1318643.829,1340436.6,83.385,,,,,,,22191,75.627,79.189,120569.521,0.9358,,,,,,,,92652,2205.979,3.24,3.058070455,708.1274939,1129.385336,2301.981245,23523.95657,1822.019366,1340.649664,1334.225492,2750.859088,7458.11113,4748.102815,3787.676855,81.924,3462.712635,644.2940889,5811.316685,6525.250366,3291.857126,6.504030125
Nov-12,5.85,4.7148,6.62,6.53,17.48,93.8,105.5,88.91,1401207.515,298661.073,26389.834,1895.356457,370.502221,1591.828283,11660.32198,5086.154693,3847.467484,5080.344095,22598.88429,5629.729267,556.237068,58316.82584,51163.78028,658049.394,485717.309,155221.191,1202.99706,165.27345,725.68061,3136.884092,331.225956,1974.853078,6074.639714,643.027055,4479.184468,6013.394365,22731.36619,3186.398718,806.629061,49377.6027,,,116.6231328,87.24445965,92.94664293,97.3714378,93.76285807,,92.5,94.3,1098885.202,860153.006,232269.672,6462.524,70011.4001,273431.8538,1322500.016,1344656.535,83.94,,,,,,,22191,76.953,80.82,121223.009,0.9305,,,,,,,,92919,2236.473,2.86,3.0584875,732.1110736,1150.414917,2279.181805,23938.58742,1809.909465,1345.958051,1357.730435,2735.14889,7643.892452,4884.131367,3881.687124,82.831,3414.544579,661.1314969,5798.734836,6596.23967,3260.379948,6.504030125
Dec-12,5.9,4.7,6.62,6.53,17.43,93.5,105.5,91.82,1408315.188,301537.309,26934.285,1790.970939,350.267969,1620.311945,12837.43355,5110.365132,3766.152643,5115.426475,20983.21428,5432.337494,480.953228,57487.43365,52722.14318,657331.444,486729.706,153586.091,1057.01261,162.5003,649.73531,3172.197844,348.611156,1966.405627,7277.774671,560.097757,4157.397012,5940.279758,21536.96688,3190.12442,872.852553,49022.70768,,,116.6231328,89.00310749,91.24612518,95.39941801,92.1765171,,92.8,95.5,1107999.147,865351.922,236224.117,6423.108,71091.15742,289735.6356,1333387.703,1352885.613,83.556,,,,,,,22191,80.787,84.721,123740.288,0.9294,,,,,,,,97249,2436.613,3.13,3.0559425,742.5665636,1113.699226,2326.492769,25085.69031,1845.706703,1394.764256,1443.289433,2740.50784,8236.765892,5187.509971,3940.206209,83.659,3087.720063,623.6781033,6037.934643,6703.129385,3351.30142,6.504030125
Jan-13,5.88,4.7473,6.62,6.53,17.28,94.3,105.9,97.49,1423669.301,306585.3882,27619.32332,1782.513081,308.07826,1504.13568,13791.17637,4020.719981,4090.196298,5049.140933,20692.46686,5413.883393,427.699118,57080.00997,58520.64406,676373.5267,489821.604,169925.2266,1120.47251,126.02451,654.93,3024.862855,302.998617,2208.120186,11338.78085,574.935523,4664.072939,6401.068973,21331.50607,2877.518597,1000.727958,53724.59256,,,115.6116482,92.08621037,88.58803918,97.82083307,91.11940751,,93.1,95.7,1114542.691,869477.919,238513.401,6551.371,73007.23316,297582.2393,1355381.191,1375858.01,86.904,,,,,,,20613,80.358,84.095,126010.9985,0.9176,,,,,,,,100978,2070.394,3.39,3.0389525,859.7059914,1122.727679,2435.40606,25280.97762,1857.707156,1352.159811,1455.963085,2846.979652,8390.497215,5163.821297,3924.563775,86.146,3461.406822,699.4324932,6216.961781,6851.338442,3273.236542,4.327555652
Feb-13,5.9,4.704,6.62,6.53,17.22,93.5,106.1,92.05,1426804.057,306155.977,28356.05941,1475.043436,248.74777,1494.508801,13393.57013,3856.067123,4004.6936,4856.097178,18280.93369,4475.098356,408.509257,52493.26934,51428.37901,674674.0154,492915.8121,166362.0484,822.62384,100.46184,530.441,2521.610855,236.247035,1585.685659,6523.770306,511.789863,3850.392604,6750.572708,19122.63814,2424.169508,727.927689,44254.80437,,,115.6116482,80.12580052,81.05234824,88.69248473,82.94367656,,92.7,97.1,1120688.411,872535.202,241515.554,6637.655,67027.66382,294329.3205,1358466.752,1379389.6,82.696,,,,,,,20613,77.247,80.828,128800.0883,0.9129,,,,,,,,87865,2002.709,2.96,3.09775,693.4350146,1123.838892,2081.084973,23978.68184,1786.469572,1308.205694,1354.634364,2649.431931,7969.241572,5061.478584,3568.268518,78.956,3010.616549,540.9791271,5630.418705,6127.758517,3055.077986,4.327555652
Mar-13,5.81,4.7639,6.62,6.53,17.13,94.9,106.2,97.23,1444357.406,313686.1548,28200.91466,1926.44137,304.624065,1727.879438,13276.89149,3911.260371,4473.74349,5345.222683,22893.2151,5754.692671,435.425879,60049.39656,39008.52047,691084.5995,500830.4714,174497.851,1330.88019,179.37019,719.518,3238.917582,286.660592,1793.267162,8275.339146,361.495916,4834.812106,8846.556673,23634.26267,2913.446634,926.753886,55111.51236,,,115.6116482,95.88324871,91.99984981,97.30755675,93.54939037,,93.8,98,1131327.689,880101.143,244598.773,6627.773,73783.56929,293719.6309,1373101.644,1392122.904,88.29,,,,,,,20613,81.447,84.988,129017.7782,0.8617,,,,,,,,97248,2376.295,3.23,3.107630952,802.7403209,1149.810007,2375.707876,25152.0642,1930.305307,1400.216416,1541.855146,2840.322357,8119.73885,5140.733204,3890.440607,86.111,3351.611361,789.2653894,6024.503616,6969.836307,3517.932235,4.327555652
Apr-13,5.8,4.8729,6.62,6.53,17.11,95.2,106.3,93.46,1448934.427,310299.6684,28617.19649,1868.161214,296.695655,1637.163781,11021.27926,4277.992408,4316.994655,5195.23203,21052.55046,5668.693354,501.828557,55836.59137,38872.54296,700635.3422,511958.9405,173206.1397,1375.80231,196.67331,692.012,3055.51013,315.164375,1998.920609,8498.147976,376.758659,5053.14582,8765.275093,22068.90474,3049.13175,1590.296381,54771.25554,,,117.7928283,94.51927262,91.45207942,89.29794206,91.05389344,,93.2,98.3,1138595.848,883631.686,248426.006,6538.156,71239.71938,292406.8269,1382444.062,1399798.86,87.38,,,,,,,22717,79.146,82.46,129863.2914,0.8659,,,,,,,,91935,1984.982,2.98,3.049784091,784.5065644,1130.376667,2424.270476,24891.44305,1908.019259,1377.385094,1550.342137,2835.61755,8159.00593,5021.460598,3744.287269,85.442,3064.829974,643.7458129,5975.384814,6828.817988,3429.995794,4.555885168
May-13,5.73,4.7819,6.62,6.53,17.19,95.5,106.6,91.97,1466438.822,316139.7756,28278.4711,1785.445129,307.640006,1604.287355,10231.87082,3628.156797,4336.817962,6108.520143,21783.74954,5508.738768,361.507637,55656.73416,42784.47305,706345.4601,517208.4699,172842.3716,1164.61572,163.94572,645.46,3408.218954,370.611777,2038.158,7046.844193,403.53931,4976.917565,7459.31883,22361.94865,2934.903092,1922.029669,52922.49004,,,117.7928283,96.90852856,92.22303377,94.55712213,93.05606309,,93.9,98.3,1149349.294,891393.786,251273.35,6682.158,71615.07474,295628.254,1398166.295,1414632.142,85.669,,,,,,,22717,81.419,84.887,128664.1634,0.8517,,,,,,,,95975,2044.039,3.23,3.016809524,783.6041653,1142.97466,2355.871654,25316.88558,1945.954327,1397.307221,1496.350082,2907.02326,8318.95226,5157.642136,3799.684068,85.627,3082.695083,692.6371078,5904.105473,6682.871342,3409.070534,4.555885168
Jun-13,5.75,4.5879,6.62,6.53,17.32,95.1,106.7,96.56,1468877.071,310996.7819,28395.63013,1735.944342,342.806332,1391.540285,11762.75287,3794.652248,4234.316416,4965.629269,22455.53059,5579.350115,386.317572,56648.84004,38087.50447,711376.9372,525265.9234,170666.3804,1222.26902,196.04602,660.836,2768.494653,326.805667,2160.833449,8319.418971,273.303599,4744.774922,6937.207143,22373.31198,3061.054238,1458.013687,52423.21831,,,117.7928283,95.92677298,92.42217832,90.72586402,92.1639052,,93.9,97.9,1164145.699,901623.79,255634.979,6886.93,73162.35054,298805.4741,1400408.002,1414539.893,86.851,,,,,,,22717,81.819,85.356,130169.158,0.8541,,,,,,,,93124,2074.312,2.82,3.148875,805.9995589,1132.748056,2341.177541,25444.18491,1945.193177,1408.387236,1533.812612,2951.173658,8309.766042,5126.865369,3867.08977,87.28,3469.940527,735.642148,6274.862607,6826.954117,3430.982871,4.555885168
Jul-13,5.72,4.493,6.62,6.53,17.48,96.1,106.9,105.03,1476759.152,316765.2443,29124.00183,1909.388514,339.724196,1658.063304,12424.00108,3881.865865,4304.655378,6006.806684,24100.8327,5649.062201,355.188206,60629.58813,41349.22355,713133.5583,526865.929,171896.7047,1452.14213,223.29513,744.505,3474.78684,371.437165,2343.570109,8351.662435,443.818453,5552.681224,7341.462461,24813.3073,3420.561348,1750.684917,57863.97225,,,122.1270507,96.62308287,96.36192146,92.03149159,95.25901057,,94.7,97.5,1171809.679,905044.271,259594.218,7171.19,75428.51909,304203.0024,1409696.347,1423236.872,94.81,,,,,,,22852,84.777,88.749,132470.5286,0.8522,,,,,,,,96047,2129.393,3.04,3.19056087,834.1039501,1171.776855,2400.550987,26525.67477,1968.609887,1501.171715,1583.933556,3077.19511,8631.040533,5355.812383,4104.002851,88.254,3311.188787,713.9169454,6279.890385,7120.755281,3528.819056,4.902401666
Aug-13,5.61,4.6291,6.62,6.53,17.46,95.6,107,107.65,1483613.128,324767.2559,28893.91098,1768.079556,322.174007,1639.929876,14349.78978,4163.095682,4448.773198,6477.281258,23604.30749,5634.140196,388.37865,62795.94969,42770.51149,719494.0846,528363.877,176891.5629,1217.81747,148.95787,749.1636,3288.452427,314.144869,1819.919207,10944.7882,201.308101,5183.312919,6445.729319,23743.50245,2915.575432,932.038724,55788.77165,,,122.1270507,92.07650156,92.0330836,90.98332434,91.75650343,,93.6,97.9,1180280.277,908750.716,263976.05,7553.511,73445.82109,299990.6718,1410527.991,1425783.359,88.084,,,,,,,22852,83.607,87.333,132702.0719,0.8882,,,,,,,,96295,1980.96,3.12,3.28165,781.442518,1111.701468,2372.115394,26223.5629,2007.665026,1485.110993,1542.61628,3043.010952,8590.930358,5304.592165,3945.136966,85.074,3257.002461,713.625288,6128.205002,6830.431973,3396.02881,4.902401666
Sep-13,5.61,4.5487,6.62,6.53,17.64,96.1,107.9,102.33,1492726.146,329109.5624,28900.94109,1822.570215,329.747074,1744.340854,13826.33937,4196.248586,4401.155508,5843.266505,24903.69621,5811.045806,405.086981,63283.49711,42927.07698,725966.3264,532379.3901,181067.6002,1175.24962,173.06462,674.502,3472.837175,399.6565,1768.79481,8162.464592,186.045519,5147.537482,6653.247217,24445.36236,3121.220997,1242.086644,54599.25329,,,122.1270507,91.82897739,96.44686279,86.20466339,93.57653241,,94.5,98.8,1191381.121,914164.658,269611.47,7604.993,75296.93438,309595.3864,1416222.29,1429486.858,94.305,,,,,,,22852,83.988,87.062,132929.6817,0.8611,,,,,,,,96099,2093.392,3.14,3.250275,797.0460897,1179.548013,2378.375612,26173.95682,2031.465419,1513.945722,1500.29533,3094.831044,8482.19284,5254.409813,3976.741401,87.588,3424.908062,748.2587314,6366.27941,7008.846557,3582.169453,4.902401666
Oct-13,5.55,4.5427,6.62,6.53,17.68,96.5,108.3,96.38,1500431.912,331716.1708,28917.47623,2065.677545,343.690278,1918.600489,15613.11501,4625.424989,4569.670213,5920.944842,25605.70823,6175.763154,354.995401,67193.59015,42474.92808,736422.9712,532154.6819,189153.5964,1291.22634,223.21434,745.838,3548.012463,390.700869,1828.49638,11347.32903,259.807463,5462.24482,6760.541332,24439.17497,3482.96632,1042.409381,58561.68303,,,123.5910343,96.18252075,100.2034041,89.2600237,97.18528905,,93.1,98.9,1201162.995,919501.166,273962.653,7699.176,75448.65732,309144.1927,1423582.638,1439106.533,90.747,,,,,,,24692,85.065,87.777,129852.7712,0.9088,,,,,,,,97419,2106.569,3.32,3.178754545,805.6586444,1174.191464,2409.980366,26363.7711,2070.645679,1524.486727,1487.339555,3100.163989,8582.090082,5230.369649,4050.250919,88.293,3416.997451,716.7184177,6515.515966,7000.111124,3528.967044,4.951822514
Nov-13,5.59,4.5632,6.62,6.53,17.68,96.8,108.6,92.72,1496754.447,337956.5865,29090.53007,2005.575454,349.730047,1576.126703,13193.05878,4257.959495,4258.505865,6002.415171,24709.68112,5724.043135,331.487497,62408.58327,45339.81305,732572.1951,525925.9572,192573.6301,1189.5356,155.6346,762.921,3445.566368,355.696789,2161.420402,7247.640073,223.647508,5040.956911,6532.78235,23181.12813,3379.7674,954.944348,52523.55028,,,123.5910343,92.57157471,95.38778111,95.11525804,95.15767484,,95.4,98.2,1237503.251,923313.722,276430.028,7838.908,75210.94309,311419.7846,1409659.134,1426601.042,88.086,,,,,,,24692,86.266,89.016,129892.9963,0.9166,,,,,,,,91709,2045.85,3.4,3.2005625,805.2794235,1172.491894,2400.003434,26603.38133,2048.587431,1549.226649,1491.808399,3155.953087,8607.709933,5351.922127,4079.153301,87.806,3430.152943,731.4732924,6512.333583,7072.500198,3477.589184,4.951822514
Dec-13,5.3514125,4.563,6.621875,6.533333333,17.63,97.5,108.9,98.42,1525248.713,345888.591,29407.30989,1955.700463,390.250608,1595.010215,17463.87387,4405.779783,4321.882498,5929.909924,23593.19653,5924.142482,336.602288,65916.34866,46641.42884,737857.7627,526066.4777,198516.6951,1034.04078,214.45478,630.952,3610.089732,399.164789,2181.058482,8966.177407,300.695071,4904.721465,6480.083492,24762.92902,3505.552919,1039.297255,56149.76963,,,123.5910343,94.38737358,96.99611445,97.59740933,96.99984056,,96.1,97.8,1240560.074,933979.594,283527.569,8149.035,76748.30694,327596.0078,1436451.851,1452317.13,86.618,,,,,,,24692,90.641,93.46,131765.2438,0.976775,,,,,,,,93035,2806.565,3.08,3.249297619,795.923634,1200.543419,2427.338107,27520.66758,2096.770678,1605.072172,1542.436972,3125.848461,9055.153038,5636.529189,4132.073217,89.134,3542.135401,721.1566872,6350.145194,7318.47573,3539.43728,4.951822514
Jan-14,5.44365625,4.531,6.621875,6.533333333,17.87,97,109.5,97.49,1523977.957,343423.6716,30668.86077,1924.147905,298.80113,1510.50677,15871.15457,4188.495186,4307.785428,5802.199991,23677.57827,6105.058183,367.739406,64053.46684,34941.52242,736691.8952,528666.749,192569.7889,738.72399,56.92251,364.30648,3861.978956,335.604455,2106.699906,11741.84454,310.710183,5103.644989,6625.772055,23129.63607,3211.391081,1182.230684,57609.51292,,,123.4024349,92.22626541,92.90203647,96.75017793,93.83738054,,96.5,98.2,1237503.251,942038.239,287149.248,8315.764,77658.87199,331995.4664,1447905.22,1465999.829,91.343,,,,,,,24973,91.841,94.474,135785.3278,0.95838125,,,,,,,,103651,2447.397,3.29,3.304434211,814.3405133,1187.646716,2367.75976,28096.26644,2113.598093,1649.512084,1582.450798,3273.788812,9339.778424,5700.275147,4108.513869,90.792,3486.857344,704.3226122,6788.825844,7298.933422,3383.596487,6.265322976
Feb-14,5.51225625,4.4438,6.621875,6.533333333,17.89,97.3,109.8,102.59,1524325.607,343930.027,31736.26505,1864.437058,281.063298,1493.177457,13925.46821,3971.61997,4493.909324,5588.685206,21755.41159,5128.596913,425.244751,58927.61378,40044.2606,735506.4209,529128.636,191137.9431,1072.55778,101.74726,618.42252,3085.466347,308.898066,1496.978751,9086.068169,209.041428,4870.597268,5666.160524,20012.99845,2835.908909,905.853205,48477.97112,,,123.4024349,87.11801332,89.05386477,87.77683691,88.6147662,,96.5,98.6,1240560.074,943779.765,288597.553,8182.756,74747.81654,325880.7283,1444810.656,1462400.301,87.244,,,,,,,24973,88.214,90.435,137590.259,0.971975,,,,,,,,86739,2118.54,3.24,3.308213158,751.0849516,1175.982228,2350.98107,27174.34338,2084.179467,1561.656451,1559.609006,3239.907226,8857.008162,5595.714166,3943.724102,86.414,3369.064893,692.7018929,6261.174542,7119.692371,3225.792255,6.265322976
Mar-14,5.512975,4.5371,6.621875,6.533333333,18.14,96.2,109.9,101.58,1544342.696,347844.697,31526.70182,2147.872213,340.057518,1547.260708,14890.9856,4101.895577,4962.183888,5815.950424,24539.38946,6061.296543,485.986766,64892.8787,47412.79575,747094.7017,532900.5839,199002.1655,1565.37915,192.6655,867.28265,3359.734415,323.366763,2020.801824,9197.259865,241.292877,5496.105583,6750.618697,23315.62332,3490.295284,1233.30877,55428.4074,,,123.4024349,100.3100616,97.84344108,97.14885221,97.78520843,,96.8,98.2,1246659.393,945374.103,293004.411,8280.879,78746.8779,327064.1756,1459864.067,1475936.997,94.395,,,,,,,24973,89.288,91.262,136955.9717,0.98320625,,,,,,,,93649,2525.496,3.03,3.282980952,946.2979587,1212.705259,2562.951888,27546.27112,2187.604886,1487.622561,1634.64362,3193.784935,9036.80251,5589.944045,4079.386516,91.447,3554.578656,764.3322869,6640.167455,7268.437961,3501.536176,6.265322976
